==============================================================================
ReFS MLog Analysis — win11refs2tspecials.raw
ReFS v3.14 | cluster_size=0x1000 | objects=230
==============================================================================

==============================================================================
MLog Control Area
==============================================================================
  Control PLCN:      0x30
  Signature:         MLog
  Format magic:      0x6dfbad7b (per-volume const, NOT a CRC — E42/#343; differs after a reformat)
  Version:           1
  Sector size:       0x1000
  UUID:              525a042c-58aa-4cca-a4f2-125f8bebb05f
  Sequence:          69
  Write counter:     2
  Flags:             0x1
  Total entries:     0
  Generation:        4995
  Data area:         0x8000 - 0x48000 (262144 clusters)
  LSN oldest:        0x1383.1
  Dispatch table:    v3.14 (44 opcodes)

==============================================================================
Data Area Summary
==============================================================================
  Total pages:       262144
  zero                 257150  ( 98.1%)
  MLog                   4994  (  1.9%)

==============================================================================
Redo Records
==============================================================================
  Total records:      7223
  Transaction starts: 2666
  Transaction commits: 0

     #  Opcode  Name                                             OID   Flags   Size
  ────  ──────  ────────────────────────────────────────  ──────────  ──────  ─────
  1722  0x0001  RedoInsertRow                                   0x27       S   1536
  1723  0x0001  RedoInsertRow                                   0x27       —    192
  1724  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x27       —     72
  1725  0x0001  RedoInsertRow                                   0x27       S    360
  1726  0x0001  RedoInsertRow                                   0x27       —    288
  1727  0x0001  RedoInsertRow                                   0x27       S   1536
  1728  0x0001  RedoInsertRow                                   0x27       —    192
  1729  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x27       —     72
  1730  0x0001  RedoInsertRow                                   0x27       S    168
  1731  0x0001  RedoInsertRow                                   0x27       —    168
  1732  0x0001  RedoInsertRow                                   0x27       —    584
  1733  0x0000  OpenTableFromTablePath                          0x27       S     96
  1734  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x27       —     72
  1735  0x0001  RedoInsertRow                                   0x27       —    752
  1736  0x0001  RedoInsertRow                                   0x27       —    344
  1737  0x0001  RedoInsertRow                                   0x27       —    224
  1738  0x0001  RedoInsertRow                                   0x27       —    272
  1739  0x0001  RedoInsertRow                                   0x27       S   1536
  1740  0x0001  RedoInsertRow                                   0x27       —    192
  1741  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x27       —     72
  1742  0x0001  RedoInsertRow                                   0x27       S    168
  1743  0x0001  RedoInsertRow                                   0x27       —    168
  1744  0x0001  RedoInsertRow                                   0x27       —    568
  1745  0x0002  RedoDeleteRow                                   0x28       S    128
  1746  0x0001  RedoInsertRow                                   0x28       —    152
  1747  0x0005  RedoReparentTable                               0x28       —    264
  1748  0x0001  RedoInsertRow                                   0x28       —    272
  1749  0x0001  RedoInsertRow                                   0x28       S   1536
  1750  0x0001  RedoInsertRow                                   0x28       —    192
  1751  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x28       —     72
  1752  0x0001  RedoInsertRow                                   0x28       S    360
  1753  0x0001  RedoInsertRow                                   0x28       —    296
  1754  0x0002  RedoDeleteRow                                   0x28       S    192
  1755  0x0001  RedoInsertRow                                   0x28       —    184
  1756  0x0000  OpenTableFromTablePath                          0x28       —    224
  1757  0x0020  CmsStream::UpdateStreamUserPayload              0x28       —     72
  1758  0x0006  RedoAllocate                                    0x28       —    112
  1759  0x001f  RedoUpdateStreamSummary                         0x28       —    120
  1760  0x0002  RedoDeleteRow                                   0x28       S    224
  1761  0x0002  RedoDeleteRow                                   0x28       S    192
  1762  0x0001  RedoInsertRow                                   0x28       —    184
  1763  0x0000  OpenTableFromTablePath                          0x28       —    224
  1764  0x0020  CmsStream::UpdateStreamUserPayload              0x28       —     72
  1765  0x0006  RedoAllocate                                    0x28       —    112
  1766  0x001f  RedoUpdateStreamSummary                         0x28       —    120
  1767  0x0001  RedoInsertRow                                   0x28       S    360
  1768  0x0001  RedoInsertRow                                   0x28       —    296
  1769  0x0001  RedoInsertRow                                   0x28       S   1536
  1770  0x0001  RedoInsertRow                                   0x28       —    192
  1771  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x28       —     72
  1772  0x0002  RedoDeleteRow                                   0x28       S    192
  1773  0x0001  RedoInsertRow                                   0x28       S    168
  1774  0x0001  RedoInsertRow                                   0x28       —    168
  1775  0x0001  RedoInsertRow                                   0x28       —    640
  1776  0x0000  OpenTableFromTablePath                          0x28       S     96
  1777  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x28       —     72
  1778  0x0001  RedoInsertRow                                   0x28       —    752
  1779  0x0001  RedoInsertRow                                   0x28       —    344
  1780  0x0001  RedoInsertRow                                   0x28       —    240
  1781  0x0001  RedoInsertRow                                   0x28       —    272
  1782  0x000f  RedoDeleteTable                                 0x28       S    232
  1783  0x0002  RedoDeleteRow                                   0x28       —    224
  1784  0x0002  RedoDeleteRow                                   0x28       —    128
  1785  0x000f  RedoDeleteTable                                 0x28       —    176
  1786  0x0001  RedoInsertRow                                   0x28       S   1528
  1787  0x0001  RedoInsertRow                                   0x28       —    184
  1788  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x28       —     72
  1789  0x0001  RedoInsertRow                                   0x28       S    360
  1790  0x0001  RedoInsertRow                                   0x28       —    296
  1791  0x0001  RedoInsertRow                                   0x28       S   1528
  1792  0x0001  RedoInsertRow                                   0x28       —    184
  1793  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x28       —     72
  1794  0x0002  RedoDeleteRow                                   0x28       S    152
  1795  0x0002  RedoDeleteRow                                   0x28       —    232
  1796  0x0001  RedoInsertRow                                   0x28       —    256
  1797  0x0001  RedoInsertRow                                   0x28       —    288
  1798  0x0008  RedoSetRangeState                               0x28       S    248
  1799  0x0001  RedoInsertRow                                   0x28       S   1536
