seq,timestamp,action,path,name,oid,opcodes,record_count,plcn,image
634,,STREAM_UPD,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,,0x773,UPDATE_STREAM,1,3140,wininsiderrefs8gtest2.raw
635,,STREAM_UPD,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,,0x771,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,3140,wininsiderrefs8gtest2.raw
636,2026-05-19T20:00:51.902Z,CREATE,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,xbpt_yankee_gamma_631547.txt,0x770,INSERT_ROW INSERT_ROW SET_OBJECT,3,3140,wininsiderrefs8gtest2.raw
637,,ALLOCATE,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,,0x770,ALLOCATE ALLOCATE,2,3140,wininsiderrefs8gtest2.raw
638,2026-05-19T20:00:51.906Z,CREATE,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743,elvis_dir_hotel_463298,0x774,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,3140,wininsiderrefs8gtest2.raw
639,2026-05-19T20:00:51.909Z,CREATE,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,xbpt_data_output_207912.ini,0x773,INSERT_ROW INSERT_ROW SET_OBJECT,3,3140,wininsiderrefs8gtest2.raw
640,,ALLOCATE,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,,0x773,ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE,7,3140,wininsiderrefs8gtest2.raw
641,,STREAM_UPD,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,,0x773,UPDATE_STREAM,1,3141,wininsiderrefs8gtest2.raw
642,,STREAM_UPD,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743,,0x774,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,3141,wininsiderrefs8gtest2.raw
643,2026-05-19T20:00:51.949Z,CREATE,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,xbpt_backup_whiskey_354321.dat,0x771,INSERT_ROW INSERT_ROW SET_OBJECT,3,3141,wininsiderrefs8gtest2.raw
644,,STREAM_UPD,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,,0x771,UPDATE_STREAM,1,3141,wininsiderrefs8gtest2.raw
645,2026-05-19T20:00:51.961Z,CREATE,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,xbpt_log_log_475663.dat,0x770,INSERT_ROW INSERT_ROW SET_OBJECT,3,3141,wininsiderrefs8gtest2.raw
646,,STREAM_UPD,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,,0x770,UPDATE_STREAM,1,3141,wininsiderrefs8gtest2.raw
647,2026-05-19T20:00:51.945Z,MOVE,/testintegrity,elvis_dir_delta_490814,0x76f,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW SET_PARENT_ID,5,3141,wininsiderrefs8gtest2.raw
648,,STREAM_UPD,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,,0x773,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,3141,wininsiderrefs8gtest2.raw
649,2026-05-19T20:00:51.984Z,CREATE,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462/elvis_dir_quebec_218899,elvis_dir_sierra_471343,0x775,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,3141,wininsiderrefs8gtest2.raw
650,2026-05-19T20:00:51.987Z,CREATE,OID 0x776,elvis_dir_index_768455,0x776,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,3141,wininsiderrefs8gtest2.raw
651,2026-05-19T20:00:52.019Z,CREATE,/testintegrity,xbpt_data_tango_520795.ini,0x76f,INSERT_ROW INSERT_ROW SET_OBJECT,3,3141,wininsiderrefs8gtest2.raw
652,,STREAM_UPD,/testintegrity,,0x76f,UPDATE_STREAM,1,3141,wininsiderrefs8gtest2.raw
653,,MODIFY,/testintegrity,,0x76f,FREE,1,3141,wininsiderrefs8gtest2.raw
654,2026-05-19T20:00:52.034Z,CREATE,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462/elvis_dir_quebec_218899,xbpt_record_kilo_574610.bak,0x775,INSERT_ROW INSERT_ROW SET_OBJECT,3,3142,wininsiderrefs8gtest2.raw
655,,STREAM_UPD,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462/elvis_dir_quebec_218899,,0x775,UPDATE_STREAM,1,3142,wininsiderrefs8gtest2.raw
656,2026-05-19T20:00:52.080Z,CREATE,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,xbpt_cache_tango_980936.bak,0x771,INSERT_ROW INSERT_ROW SET_OBJECT,3,3142,wininsiderrefs8gtest2.raw
657,,STREAM_UPD,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,,0x771,UPDATE_STREAM,1,3142,wininsiderrefs8gtest2.raw
658,2026-05-19T20:00:52.088Z,CREATE,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,xbpt_gamma_trace_145085.json,0x771,INSERT_ROW INSERT_ROW SET_OBJECT,3,3142,wininsiderrefs8gtest2.raw
659,,STREAM_UPD,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,,0x771,UPDATE_STREAM,1,3142,wininsiderrefs8gtest2.raw
660,,REPARENT,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,,0x770,DELETE_ROW REPARENT_TABLE INSERT_ROW,3,3142,wininsiderrefs8gtest2.raw
661,2026-05-19T20:00:52.118Z,CREATE,OID 0x777,elvis_dir_quebec_708624,0x777,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,3142,wininsiderrefs8gtest2.raw
662,2026-05-19T20:00:52.121Z,CREATE,/testintegrity,xbpt_data_gamma_192767.txt,0x76f,INSERT_ROW INSERT_ROW SET_OBJECT,3,3142,wininsiderrefs8gtest2.raw
663,,STREAM_UPD,/testintegrity,,0x76f,UPDATE_STREAM,1,3142,wininsiderrefs8gtest2.raw
664,,STREAM_UPD,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,,0x771,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,3142,wininsiderrefs8gtest2.raw
665,,STREAM_UPD,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743,,0x774,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,3142,wininsiderrefs8gtest2.raw
666,,STREAM_UPD,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,,0x770,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,3143,wininsiderrefs8gtest2.raw
667,2026-05-19T20:00:52.188Z,CREATE,/testintegrity,xbpt_quebec_log_715153.log,0x76f,INSERT_ROW INSERT_ROW SET_OBJECT,3,3143,wininsiderrefs8gtest2.raw
668,,STREAM_UPD,/testintegrity,,0x76f,UPDATE_STREAM,1,3143,wininsiderrefs8gtest2.raw
669,2026-05-19T20:00:52.210Z,CREATE,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743,xbpt_log_whiskey_169575.dat,0x774,INSERT_ROW INSERT_ROW SET_OBJECT,3,3143,wininsiderrefs8gtest2.raw
670,,STREAM_UPD,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743,,0x774,UPDATE_STREAM,1,3143,wininsiderrefs8gtest2.raw
671,,STREAM_UPD,/testintegrity,,0x76f,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,3143,wininsiderrefs8gtest2.raw
672,2026-05-19T20:00:51.702Z,RENAME,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,xbpt_config_draft_453929.log,0x770,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,3143,wininsiderrefs8gtest2.raw
673,2026-05-19T20:00:52.233Z,CREATE,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398/elvis_dir_cache_558805,elvis_dir_zulu_272755,0x778,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,3143,wininsiderrefs8gtest2.raw
674,2026-05-19T20:00:52.236Z,CREATE,OID 0x779,elvis_dir_archive_133203,0x779,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,3143,wininsiderrefs8gtest2.raw
675,2026-05-19T20:00:52.247Z,CREATE,/testintegrity,xbpt_uniform_lima_991753.md,0x76f,INSERT_ROW INSERT_ROW SET_OBJECT,3,3143,wininsiderrefs8gtest2.raw
676,,STREAM_UPD,/testintegrity,,0x76f,UPDATE_STREAM,1,3143,wininsiderrefs8gtest2.raw
677,2026-05-19T20:00:52.252Z,CREATE,/testintegrity,xbpt_record_record_227971.txt,0x76f,INSERT_ROW INSERT_ROW SET_OBJECT,3,3144,wininsiderrefs8gtest2.raw
678,,STREAM_UPD,/testintegrity,,0x76f,UPDATE_STREAM,1,3144,wininsiderrefs8gtest2.raw
679,,ALLOCATE,/testintegrity,,0x76f,ALLOCATE,1,3144,wininsiderrefs8gtest2.raw
680,,STREAM_UPD,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,,0x773,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,3144,wininsiderrefs8gtest2.raw
681,2026-05-19T20:00:52.266Z,CREATE,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743,xbpt_gamma_alpha_473126.tmp,0x774,INSERT_ROW INSERT_ROW SET_OBJECT,3,3144,wininsiderrefs8gtest2.raw
682,,STREAM_UPD,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743,,0x774,UPDATE_STREAM,1,3144,wininsiderrefs8gtest2.raw
683,,STREAM_UPD,/testintegrity,,0x76f,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,3144,wininsiderrefs8gtest2.raw
684,,ALLOCATE,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,,0x770,ALLOCATE,1,3144,wininsiderrefs8gtest2.raw
685,2026-05-19T20:00:52.316Z,CREATE,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,xbpt_papa_data_402558.bak,0x771,INSERT_ROW INSERT_ROW SET_OBJECT,3,3144,wininsiderrefs8gtest2.raw
686,,STREAM_UPD,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,,0x771,UPDATE_STREAM,1,3144,wininsiderrefs8gtest2.raw
687,,REPARENT,/testintegrity,,0x76f,DELETE_ROW REPARENT_TABLE INSERT_ROW,3,3144,wininsiderrefs8gtest2.raw
688,2026-05-19T20:00:52.355Z,CREATE,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,xbpt_zulu_hotel_553479.bak,0x771,INSERT_ROW INSERT_ROW SET_OBJECT,3,3144,wininsiderrefs8gtest2.raw
689,,STREAM_UPD,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,,0x771,UPDATE_STREAM,1,3144,wininsiderrefs8gtest2.raw
690,2026-05-19T20:00:52.369Z,CREATE,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398/elvis_dir_cache_558805,xbpt_echo_whiskey_534063.tmp,0x778,INSERT_ROW INSERT_ROW SET_OBJECT,3,3144,wininsiderrefs8gtest2.raw
691,,STREAM_UPD,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398/elvis_dir_cache_558805,,0x778,UPDATE_STREAM,1,3145,wininsiderrefs8gtest2.raw
692,2026-05-19T20:00:52.320Z,MOVE,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743,elvis_dir_yankee_334324,0x774,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW SET_PARENT_ID,5,3145,wininsiderrefs8gtest2.raw
693,2021-05-18T07:16:04.999Z,RENAME,/testintegrity,xbpt_record_gamma_441485.log,0x76f,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,3145,wininsiderrefs8gtest2.raw
694,,STREAM_UPD,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,,0x771,UPDATE_STREAM,1,3145,wininsiderrefs8gtest2.raw
695,,STREAM_UPD,/testintegrity,,0x76f,UPDATE_STREAM,1,3145,wininsiderrefs8gtest2.raw
696,,STREAM_UPD,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,,0x773,UPDATE_STREAM,1,3145,wininsiderrefs8gtest2.raw
697,2026-05-19T20:00:52.420Z,CREATE,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,xbpt_yankee_output_689860.csv,0x773,INSERT_ROW INSERT_ROW SET_OBJECT,3,3145,wininsiderrefs8gtest2.raw
698,,STREAM_UPD,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,,0x773,UPDATE_STREAM,1,3145,wininsiderrefs8gtest2.raw
699,2026-05-19T20:00:52.424Z,CREATE,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398/elvis_dir_cache_558805,xbpt_beta_delta_991192.tmp,0x778,INSERT_ROW INSERT_ROW SET_OBJECT,3,3145,wininsiderrefs8gtest2.raw
700,,STREAM_UPD,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398/elvis_dir_cache_558805,,0x778,UPDATE_STREAM,1,3145,wininsiderrefs8gtest2.raw
701,,STREAM_UPD,/testintegrity/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778/elvis_dir_beta_984608,,0x77a,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,3145,wininsiderrefs8gtest2.raw
702,2026-05-19T20:00:52.431Z,CREATE,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462/elvis_dir_quebec_218899,xbpt_echo_foxtrot_782748.md,0x775,INSERT_ROW INSERT_ROW SET_OBJECT,3,3145,wininsiderrefs8gtest2.raw
703,,STREAM_UPD,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462/elvis_dir_quebec_218899,,0x775,UPDATE_STREAM,1,3145,wininsiderrefs8gtest2.raw
704,,STREAM_UPD,/testintegrity/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778/elvis_dir_beta_984608,,0x77a,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,3145,wininsiderrefs8gtest2.raw
705,2026-05-19T20:00:52.442Z,CREATE,/testintegrity,xbpt_foxtrot_victor_595630.dat,0x76f,INSERT_ROW INSERT_ROW SET_OBJECT,3,3146,wininsiderrefs8gtest2.raw
706,,STREAM_UPD,/testintegrity,,0x76f,UPDATE_STREAM,1,3146,wininsiderrefs8gtest2.raw
707,2026-05-19T20:00:52.447Z,CREATE,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,xbpt_yankee_india_647904.log,0x771,INSERT_ROW INSERT_ROW SET_OBJECT,3,3146,wininsiderrefs8gtest2.raw
708,,STREAM_UPD,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,,0x771,UPDATE_STREAM,1,3146,wininsiderrefs8gtest2.raw
709,,STREAM_UPD,/testintegrity/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778/elvis_dir_beta_984608,,0x77a,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,3146,wininsiderrefs8gtest2.raw
710,,DELETE,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462/elvis_dir_quebec_218899,elvis_dir_record_917619,0x775,DELETE_ROW DELETE_ROW DELETE_TABLE DELETE_ROW,4,3146,wininsiderrefs8gtest2.raw
711,2026-05-19T20:00:52.466Z,RENAME,/testintegrity,elvis_dir_november_609537,0x76f,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,3146,wininsiderrefs8gtest2.raw
712,,ALLOCATE,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,,0x773,ALLOCATE,1,3146,wininsiderrefs8gtest2.raw
713,,REPARENT,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398/elvis_dir_cache_558805,xbpt_beta_delta_991192.tmp,0x778,DELETE_ROW INSERT_ROW REPARENT_TABLE INSERT_ROW,4,3146,wininsiderrefs8gtest2.raw
714,,STREAM_UPD,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,,0x771,UPDATE_STREAM,1,3146,wininsiderrefs8gtest2.raw
715,,STREAM_UPD,/testintegrity/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778/elvis_dir_beta_984608,,0x77a,UPDATE_STREAM,1,3146,wininsiderrefs8gtest2.raw
716,2026-05-19T20:00:52.511Z,MOVE,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,elvis_dir_backup_535345,0x771,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW SET_PARENT_ID,5,3147,wininsiderrefs8gtest2.raw
717,,MODIFY,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,,0x771,FREE,1,3147,wininsiderrefs8gtest2.raw
718,2026-05-19T20:00:52.584Z,CREATE,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398/elvis_dir_cache_558805,xbpt_alpha_delta_830163.ini,0x778,INSERT_ROW INSERT_ROW SET_OBJECT,3,3147,wininsiderrefs8gtest2.raw
719,,STREAM_UPD,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398/elvis_dir_cache_558805,,0x778,UPDATE_STREAM,1,3147,wininsiderrefs8gtest2.raw
720,,DELETE,/testintegrity,,0x76f,DELETE_TABLE DELETE_ROW DELETE_ROW DELETE_TABLE,4,3147,wininsiderrefs8gtest2.raw
721,,STREAM_UPD,/testintegrity/elvis_dir_papa_805353/elvis_dir_november_478580,,0x77d,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,3147,wininsiderrefs8gtest2.raw
722,2026-05-19T20:00:52.616Z,CREATE,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743,xbpt_beta_audit_333607.json,0x774,INSERT_ROW INSERT_ROW SET_OBJECT,3,3147,wininsiderrefs8gtest2.raw
723,,STREAM_UPD,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743,,0x774,UPDATE_STREAM,1,3147,wininsiderrefs8gtest2.raw
724,2026-05-19T20:00:52.619Z,CREATE,/testintegrity/elvis_dir_papa_805353/elvis_dir_november_478580,xbpt_foxtrot_config_200139.ini,0x77d,INSERT_ROW INSERT_ROW SET_OBJECT,3,3147,wininsiderrefs8gtest2.raw
725,,STREAM_UPD,/testintegrity/elvis_dir_papa_805353/elvis_dir_november_478580,,0x77d,UPDATE_STREAM,1,3147,wininsiderrefs8gtest2.raw
726,,STREAM_UPD,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398/elvis_dir_cache_558805,,0x778,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,3147,wininsiderrefs8gtest2.raw
727,2026-05-19T20:00:52.638Z,CREATE,/testintegrity/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778,elvis_dir_whiskey_848629,0x77e,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,3147,wininsiderrefs8gtest2.raw
728,2026-05-19T20:00:52.421Z,MOVE,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,xbpt_yankee_output_689860.csv,0x773,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,3148,wininsiderrefs8gtest2.raw
729,2026-05-19T20:00:52.252Z,MOVE,/testintegrity,xbpt_record_record_227971.txt,0x76f,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,3148,wininsiderrefs8gtest2.raw
730,,DELETE,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,xbpt_papa_india_589517.txt,0x770,DELETE_TABLE DELETE_ROW DELETE_ROW DELETE_ROW DELETE_ROW DELETE_TABLE,6,3148,wininsiderrefs8gtest2.raw
731,,STREAM_UPD,/testintegrity/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778,,0x77e,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,3148,wininsiderrefs8gtest2.raw
732,2026-05-19T20:00:52.673Z,CREATE,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,xbpt_whiskey_kilo_275488.json,0x771,INSERT_ROW INSERT_ROW SET_OBJECT,3,3148,wininsiderrefs8gtest2.raw
733,,STREAM_UPD,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,,0x771,UPDATE_STREAM,1,3148,wininsiderrefs8gtest2.raw
734,2026-05-19T20:00:52.677Z,CREATE,/testintegrity/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778,xbpt_gamma_whiskey_418191.csv,0x77e,INSERT_ROW INSERT_ROW SET_OBJECT,3,3148,wininsiderrefs8gtest2.raw
735,,STREAM_UPD,/testintegrity/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778,,0x77e,UPDATE_STREAM,1,3148,wininsiderrefs8gtest2.raw
736,2026-05-19T20:00:52.683Z,CREATE,/testintegrity,xbpt_archive_sync_860921.cfg,0x76f,INSERT_ROW INSERT_ROW SET_OBJECT,3,3148,wininsiderrefs8gtest2.raw
737,,STREAM_UPD,/testintegrity,,0x76f,UPDATE_STREAM,1,3148,wininsiderrefs8gtest2.raw
738,2026-05-19T20:00:52.703Z,CREATE,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743,xbpt_trace_yankee_986396.csv,0x774,INSERT_ROW INSERT_ROW SET_OBJECT,3,3148,wininsiderrefs8gtest2.raw
739,,STREAM_UPD,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743,,0x774,UPDATE_STREAM,1,3148,wininsiderrefs8gtest2.raw
740,2026-05-19T20:00:52.713Z,CREATE,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398/elvis_dir_cache_558805,xbpt_sierra_temp_920867.dat,0x778,INSERT_ROW INSERT_ROW SET_OBJECT,3,3148,wininsiderrefs8gtest2.raw
741,,STREAM_UPD,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398/elvis_dir_cache_558805,,0x778,UPDATE_STREAM,1,3148,wininsiderrefs8gtest2.raw
742,,STREAM_UPD,/testintegrity/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743,,0x774,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,3149,wininsiderrefs8gtest2.raw
