seq,timestamp,action,path,name,oid,opcodes,record_count,plcn,image
1773,2026-05-23T07:44:16.794Z,CREATE,/testspecials,xbpt_symlink_cache_171249.lnk,0x7b3,INSERT_ROW INSERT_ROW SET_OBJECT,3,35351,win11refstestmftecmd.raw
1774,2026-05-23T07:44:16.819Z,CREATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_audit_890453/dir_report_815374,dir_log_920826,0x7bf,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,35353,win11refstestmftecmd.raw
1775,,STREAM_UPD,/testspecials/dir_romeo_413583,,0x7b9,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,35355,win11refstestmftecmd.raw
1776,2026-05-23T07:44:16.590Z,RENAME,/testspecials,dir_foxtrot_747157,0x7b3,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,35356,win11refstestmftecmd.raw
1777,,STREAM_UPD,/testspecials/dir_echo_260113/dir_november_183663/dir_record_577164,,0x7b5,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,35357,win11refstestmftecmd.raw
1778,2026-05-23T07:44:16.856Z,CREATE,/testspecials/dir_echo_260113/dir_november_183663/dir_record_577164,xbpt_data_gamma_111185.dat,0x7b5,INSERT_ROW INSERT_ROW SET_OBJECT,3,35358,win11refstestmftecmd.raw
1779,,STREAM_UPD,/testspecials/dir_echo_260113/dir_november_183663/dir_record_577164,,0x7b5,UPDATE_STREAM,1,35359,win11refstestmftecmd.raw
1780,2026-05-23T07:44:16.868Z,CREATE,/testspecials/dir_romeo_413583,xbpt_november_oscar_193407.log,0x7b9,INSERT_ROW INSERT_ROW SET_OBJECT,3,35360,win11refstestmftecmd.raw
1781,,STREAM_UPD,/testspecials/dir_romeo_413583,,0x7b9,UPDATE_STREAM,1,35361,win11refstestmftecmd.raw
1782,2026-05-23T07:44:16.878Z,CREATE,/testspecials/dir_echo_260113/dir_november_183663/dir_record_577164,xbpt_symlink_beta_482392.lnk,0x7b5,INSERT_ROW INSERT_ROW SET_OBJECT,3,35362,win11refstestmftecmd.raw
1783,,STREAM_UPD,/testspecials,,0x7b3,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,35364,win11refstestmftecmd.raw
1784,,REPARENT,/testspecials/dir_echo_260113/dir_november_183663/dir_record_577164,,0x7b5,DELETE_ROW REPARENT_TABLE INSERT_ROW,3,35370,win11refstestmftecmd.raw
1785,2026-05-23T07:44:16.527Z,CREATE,/testspecials,xbpt_hardlink_romeo_974385.lnk,0x7b3,INSERT_ROW INSERT_ROW UPDATE_DATA_WITH,3,35371,win11refstestmftecmd.raw
1786,2026-05-23T07:44:16.840Z,CREATE,/testspecials/dir_romeo_413583,xbpt_hardlink_echo_497771.txt,0x7b9,INSERT_ROW INSERT_ROW UPDATE_DATA_WITH,3,35372,win11refstestmftecmd.raw
1787,2026-05-23T07:44:16.957Z,CREATE,/testspecials/dir_echo_260113/dir_november_183663/dir_record_577164,xbpt_symlink_romeo_936648.lnk,0x7b5,INSERT_ROW INSERT_ROW SET_OBJECT,3,35373,win11refstestmftecmd.raw
1788,,STREAM_UPD,/testspecials,,0x7b3,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,35375,win11refstestmftecmd.raw
1789,2026-05-23T07:44:16.972Z,CREATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_temp_947981/dir_sierra_120452,dir_record_735556,0x7c0,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,35377,win11refstestmftecmd.raw
1790,2026-05-23T07:44:16.975Z,CREATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_temp_947981/dir_papa_141573/dir_temp_742939/dir_oscar_946138/dir_gamma_942515,dir_papa_109248,0x7c1,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,35378,win11refstestmftecmd.raw
1791,,STREAM_UPD,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_audit_890453/dir_report_815374,,0x7bf,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,35380,win11refstestmftecmd.raw
1792,2026-05-23T07:44:16.992Z,CREATE,/testspecials/dir_echo_260113/dir_november_183663/dir_record_577164,xbpt_gamma_oscar_773469.json,0x7b5,INSERT_ROW INSERT_ROW SET_OBJECT,3,35381,win11refstestmftecmd.raw
1793,2022-07-05T07:39:53.694Z,CREATE,/testspecials,xbpt_hardlink_archive_353087.xml,0x7b3,INSERT_ROW INSERT_ROW UPDATE_DATA_WITH,3,35383,win11refstestmftecmd.raw
1794,2026-05-23T07:44:17.024Z,CREATE,/testspecials/dir_echo_260113/dir_november_183663/dir_record_577164,xbpt_symlink_kilo_195702.lnk,0x7b5,INSERT_ROW INSERT_ROW SET_OBJECT,3,35384,win11refstestmftecmd.raw
1795,,OP,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_temp_947981/dir_papa_141573/dir_temp_742939/dir_gamma_421188/dir_uniform_641683/dir_echo_253572,,0x7be,INSERT_ROW INSERT_ROW INSERT_ROW,3,35386,win11refstestmftecmd.raw
1796,,ENTRY_REMOVE,/testspecials,,0x7b3,DELETE_ROW,1,35387,win11refstestmftecmd.raw
1797,,ALLOCATE,/testspecials,,0x7b3,ALLOCATE,1,35390,win11refstestmftecmd.raw
1798,2026-05-23T07:44:17.165Z,CREATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_temp_947981/dir_papa_141573/dir_temp_742939/dir_oscar_946138/dir_gamma_942515,xbpt_symlink_hotel_221042.lnk,0x7c1,INSERT_ROW INSERT_ROW SET_OBJECT,3,35396,win11refstestmftecmd.raw
1799,2026-05-23T07:44:17.175Z,CREATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_temp_947981/dir_papa_141573/dir_temp_742939/dir_gamma_421188,dir_gamma_421188,0x7c3,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,35398,win11refstestmftecmd.raw
1800,2026-05-23T07:44:17.180Z,CREATE,/testspecials/dir_romeo_413583,xbpt_oscar_kilo_205997.json,0x7b9,INSERT_ROW INSERT_ROW SET_OBJECT,3,35399,win11refstestmftecmd.raw
1801,,STREAM_UPD,/testspecials/dir_romeo_413583,,0x7b9,UPDATE_STREAM,1,35400,win11refstestmftecmd.raw
1802,2026-05-23T07:44:17.184Z,CREATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_temp_947981/dir_papa_141573/dir_temp_742939/dir_whiskey_331028,dir_whiskey_331028,0x7c4,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,35401,win11refstestmftecmd.raw
1803,,STREAM_UPD,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_audit_890453/dir_report_815374,,0x7bf,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,35403,win11refstestmftecmd.raw
1804,2026-05-23T07:44:17.202Z,CREATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_temp_947981/dir_papa_141573/dir_temp_742939/dir_gamma_421188/dir_uniform_641683/dir_echo_253572,xbpt_gamma_zulu_277049.csv,0x7be,INSERT_ROW INSERT_ROW SET_OBJECT,3,35404,win11refstestmftecmd.raw
1805,,STREAM_UPD,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_temp_947981/dir_papa_141573/dir_temp_742939/dir_gamma_421188/dir_uniform_641683/dir_echo_253572,,0x7be,UPDATE_STREAM,1,35405,win11refstestmftecmd.raw
1806,2026-05-23T07:44:16.783Z,RENAME,/testspecials/dir_romeo_413583,dir_gamma_836319,0x7b9,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,35406,win11refstestmftecmd.raw
1807,,MODIFY,/testspecials/dir_echo_260113/dir_november_183663/dir_yankee_438871/dir_uniform_194637,,0x7bc,UPDATE_ROW,1,35408,win11refstestmftecmd.raw
1808,,OP,/testspecials/dir_romeo_413583/dir_kilo_704584,,0x7b7,INSERT_ROW INSERT_ROW INSERT_ROW,3,35410,win11refstestmftecmd.raw
1809,,ENTRY_REMOVE,/testspecials/dir_romeo_413583/dir_kilo_704584,,0x7b7,DELETE_ROW,1,35412,win11refstestmftecmd.raw
1810,2026-05-23T07:44:17.230Z,CREATE,/testspecials,xbpt_hardlink_mike_535530.xml,0x7b3,INSERT_ROW INSERT_ROW UPDATE_DATA_WITH,3,35414,win11refstestmftecmd.raw
1811,2026-05-23T07:44:17.309Z,CREATE,OID 0x7c5,dir_archive_609773,0x7c5,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,35416,win11refstestmftecmd.raw
1812,,ALLOCATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_temp_947981/dir_papa_141573/dir_temp_742939/dir_whiskey_331028,,0x7c4,ALLOCATE,1,35419,win11refstestmftecmd.raw
1813,,ALLOCATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_temp_947981/dir_papa_141573/dir_temp_742939/dir_gamma_421188/dir_uniform_641683/dir_echo_253572,,0x7be,ALLOCATE,1,35421,win11refstestmftecmd.raw
1814,2026-05-23T07:44:17.354Z,CREATE,/testspecials/dir_echo_260113,dir_hotel_118078,0x7c6,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,35422,win11refstestmftecmd.raw
1815,,STREAM_UPD,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_temp_947981/dir_mike_981731,,0x7c2,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,35426,win11refstestmftecmd.raw
1816,,ENTRY_REMOVE,/testspecials/dir_romeo_413583,,0x7b9,DELETE_ROW,1,35431,win11refstestmftecmd.raw
1817,2026-05-23T07:44:17.478Z,CREATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_temp_947981/dir_papa_141573/dir_temp_742939/dir_gamma_421188/dir_uniform_641683,xbpt_symlink_backup_338845.lnk,0x7ba,INSERT_ROW INSERT_ROW SET_OBJECT,3,35433,win11refstestmftecmd.raw
1818,2026-05-23T07:44:17.507Z,CREATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_temp_947981/dir_papa_141573/dir_temp_742939/dir_zulu_992329,dir_zulu_992329,0x7c7,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,35435,win11refstestmftecmd.raw
1819,2026-05-23T07:44:17.520Z,CREATE,OID 0x7c8,dir_report_965920,0x7c8,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,35437,win11refstestmftecmd.raw
1820,2026-05-23T07:44:17.526Z,CREATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_temp_947981/dir_sierra_120452,xbpt_symlink_cache_974131.lnk,0x7c0,INSERT_ROW INSERT_ROW SET_OBJECT,3,35438,win11refstestmftecmd.raw
1821,2026-05-23T07:44:17.535Z,CREATE,/testspecials,xbpt_lima_whiskey_169969.bin,0x7b3,INSERT_ROW INSERT_ROW SET_OBJECT,3,35440,win11refstestmftecmd.raw
1822,,STREAM_UPD,/testspecials,,0x7b3,UPDATE_STREAM,1,35441,win11refstestmftecmd.raw
1823,2026-05-23T07:44:17.590Z,CREATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_temp_947981/dir_papa_141573/dir_temp_742939/dir_zulu_992329,xbpt_backup_data_590236.cfg,0x7c7,INSERT_ROW INSERT_ROW SET_OBJECT,3,35444,win11refstestmftecmd.raw
1824,,STREAM_UPD,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_temp_947981/dir_papa_141573/dir_temp_742939/dir_zulu_992329,,0x7c7,UPDATE_STREAM,1,35445,win11refstestmftecmd.raw
1825,,ALLOCATE,/testspecials/dir_echo_260113,,0x7c6,ALLOCATE,1,35447,win11refstestmftecmd.raw
1826,2026-05-23T07:44:16.692Z,CREATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_temp_947981/dir_papa_141573/dir_temp_742939,xbpt_hardlink_sierra_611479.txt,0x7b4,INSERT_ROW INSERT_ROW UPDATE_DATA_WITH,3,35448,win11refstestmftecmd.raw
1827,2026-05-23T07:44:17.614Z,CREATE,/testspecials/dir_echo_260113/dir_november_183663/dir_record_577164,xbpt_symlink_sync_464280.lnk,0x7b5,INSERT_ROW INSERT_ROW SET_OBJECT,3,35449,win11refstestmftecmd.raw
1828,2026-05-23T07:44:17.698Z,CREATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_audit_890453/dir_report_815374,xbpt_hotel_romeo_449238.xml,0x7bf,INSERT_ROW INSERT_ROW SET_OBJECT,3,35453,win11refstestmftecmd.raw
1829,,STREAM_UPD,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_audit_890453/dir_report_815374,,0x7bf,UPDATE_STREAM,1,35454,win11refstestmftecmd.raw
1830,2026-05-23T07:44:17.707Z,CREATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_temp_947981/dir_papa_141573/dir_temp_742939/dir_oscar_946138/dir_gamma_942515/dir_uniform_710061,dir_uniform_710061,0x7ca,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,35455,win11refstestmftecmd.raw
1831,2026-05-23T07:44:17.719Z,CREATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_temp_947981/dir_mike_981731,xbpt_symlink_papa_171271.lnk,0x7c2,INSERT_ROW INSERT_ROW SET_OBJECT,3,35456,win11refstestmftecmd.raw
1832,,ENTRY_REMOVE,/testspecials/dir_echo_260113,,0x7c6,DELETE_ROW,1,35458,win11refstestmftecmd.raw
1833,,STREAM_UPD,/testspecials/dir_romeo_413583,,0x7b9,UPDATE_STREAM,1,35459,win11refstestmftecmd.raw
1834,,ALLOCATE,/testspecials,,0x7b3,ALLOCATE,1,35461,win11refstestmftecmd.raw
1835,2026-05-23T07:44:17.765Z,CREATE,/testspecials/dir_romeo_413583/dir_kilo_704584,xbpt_symlink_record_262426.lnk,0x7b7,INSERT_ROW INSERT_ROW SET_OBJECT,3,35462,win11refstestmftecmd.raw
1836,,ENTRY_REMOVE,/testspecials/dir_echo_260113/dir_november_183663/dir_record_577164,,0x7b5,DELETE_ROW,1,35464,win11refstestmftecmd.raw
1837,2026-05-23T07:44:17.779Z,CREATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_temp_947981/dir_papa_141573/dir_temp_742939,xbpt_symlink_uniform_191290.lnk,0x7b4,INSERT_ROW INSERT_ROW SET_OBJECT,3,35465,win11refstestmftecmd.raw
1838,,ENTRY_REMOVE,/testspecials/dir_echo_260113/dir_november_183663/dir_record_577164,,0x7b5,DELETE_ROW,1,35467,win11refstestmftecmd.raw
1839,,DELETE,/testspecials,,0x7b3,DELETE_TABLE DELETE_ROW DELETE_ROW DELETE_TABLE,4,35469,win11refstestmftecmd.raw
1840,,REPARENT,/testspecials/dir_echo_260113/dir_november_183663/dir_record_577164,xbpt_output_trace_781037.json,0x7b5,DELETE_ROW INSERT_ROW REPARENT_TABLE INSERT_ROW,4,35471,win11refstestmftecmd.raw
1841,2026-05-23T07:44:17.833Z,CREATE,/testspecials,xbpt_hardlink_report_469908.log,0x7b3,INSERT_ROW INSERT_ROW UPDATE_DATA_WITH,3,35472,win11refstestmftecmd.raw
1842,2026-05-23T07:44:17.863Z,CREATE,/testspecials/dir_echo_260113/dir_november_183663/dir_yankee_438871/dir_uniform_194637,xbpt_symlink_kilo_256959.lnk,0x7bc,INSERT_ROW INSERT_ROW SET_OBJECT,3,35473,win11refstestmftecmd.raw
1843,,ALLOCATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_temp_947981,,0x7bb,ALLOCATE,1,35478,win11refstestmftecmd.raw
1844,2026-05-23T07:44:17.905Z,CREATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_temp_947981/dir_papa_141573/dir_temp_742939/dir_gamma_421188/dir_uniform_641683,xbpt_backup_oscar_154147.tmp,0x7ba,INSERT_ROW INSERT_ROW SET_OBJECT,3,35479,win11refstestmftecmd.raw
1845,,STREAM_UPD,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_temp_947981/dir_papa_141573/dir_temp_742939/dir_gamma_421188/dir_uniform_641683,,0x7ba,UPDATE_STREAM,1,35480,win11refstestmftecmd.raw
1846,,OP,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_temp_947981/dir_papa_141573/dir_temp_742939,,0x7b4,INSERT_ROW INSERT_ROW INSERT_ROW,3,35481,win11refstestmftecmd.raw
1847,2026-05-23T07:44:17.917Z,CREATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_temp_947981/dir_papa_141573/dir_temp_742939/dir_gamma_421188/dir_uniform_641683/dir_echo_253572,xbpt_zulu_zulu_280628.tmp,0x7be,INSERT_ROW INSERT_ROW SET_OBJECT,3,35482,win11refstestmftecmd.raw
1848,,STREAM_UPD,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_temp_947981/dir_papa_141573/dir_temp_742939/dir_gamma_421188/dir_uniform_641683/dir_echo_253572,,0x7be,UPDATE_STREAM,1,35483,win11refstestmftecmd.raw
1849,2026-05-23T07:44:17.921Z,CREATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_temp_947981/dir_papa_141573/dir_temp_742939,xbpt_november_victor_594089.cfg,0x7b4,INSERT_ROW INSERT_ROW SET_OBJECT,3,35484,win11refstestmftecmd.raw
1850,,STREAM_UPD,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_temp_947981/dir_papa_141573/dir_temp_742939,,0x7b4,UPDATE_STREAM,1,35485,win11refstestmftecmd.raw
1851,,OP,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_temp_947981/dir_papa_141573/dir_temp_742939/dir_oscar_946138,,0x7c9,INSERT_ROW INSERT_ROW INSERT_ROW,3,35486,win11refstestmftecmd.raw
1852,,OP,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_temp_947981/dir_sierra_120452,,0x7c0,INSERT_ROW INSERT_ROW INSERT_ROW,3,35488,win11refstestmftecmd.raw
1853,,ALLOCATE,/testspecials/dir_echo_260113/dir_november_183663/dir_yankee_438871/dir_uniform_194637,,0x7bc,ALLOCATE,1,35491,win11refstestmftecmd.raw
1854,2026-05-23T07:44:18.038Z,CREATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_temp_947981,xbpt_symlink_echo_644883.lnk,0x7bb,INSERT_ROW INSERT_ROW SET_OBJECT,3,35494,win11refstestmftecmd.raw
1855,2026-05-23T07:44:17.230Z,CREATE,/testspecials,xbpt_hardlink_log_253813.xml,0x7b3,INSERT_ROW INSERT_ROW UPDATE_DATA_WITH,3,35496,win11refstestmftecmd.raw
1856,,OP,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_report_123351,,0x7cb,INSERT_ROW INSERT_ROW INSERT_ROW,3,35498,win11refstestmftecmd.raw
1857,,STREAM_UPD,/testspecials/dir_echo_260113/dir_november_183663/dir_record_577164,,0x7b5,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,35500,win11refstestmftecmd.raw
1858,,ALLOCATE,/testspecials,,0x7b3,ALLOCATE,1,35501,win11refstestmftecmd.raw
1859,2026-05-23T07:44:18.086Z,CREATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_temp_947981/dir_papa_141573/dir_temp_742939,xbpt_symlink_november_553756.lnk,0x7b4,INSERT_ROW INSERT_ROW SET_OBJECT,3,35502,win11refstestmftecmd.raw
1860,2026-05-23T07:44:18.133Z,CREATE,OID 0x7cf,dir_romeo_228488,0x7cf,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,35505,win11refstestmftecmd.raw
1861,2026-05-23T07:44:17.799Z,RENAME,/testspecials,dir_zulu_659199,0x7b3,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,35507,win11refstestmftecmd.raw
1862,,ALLOCATE,/testspecials/dir_echo_260113/dir_november_183663/dir_yankee_438871/dir_uniform_194637,,0x7bc,ALLOCATE,1,35511,win11refstestmftecmd.raw
1863,2026-05-23T07:44:18.175Z,CREATE,/testspecials/dir_romeo_413583/dir_kilo_704584,xbpt_symlink_temp_803950.lnk,0x7b7,INSERT_ROW INSERT_ROW SET_OBJECT,3,35512,win11refstestmftecmd.raw
1864,2026-05-23T07:44:18.191Z,CREATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_temp_947981/dir_papa_141573/dir_temp_742939/dir_cache_983199,xbpt_symlink_echo_341188.lnk,0x7d0,INSERT_ROW INSERT_ROW SET_OBJECT,3,35514,win11refstestmftecmd.raw
1865,,ENTRY_REMOVE,/testspecials,,0x7b3,DELETE_ROW,1,35516,win11refstestmftecmd.raw
1866,,OP,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_temp_947981/dir_papa_141573/dir_temp_742939/dir_gamma_421188,,0x7c3,INSERT_ROW INSERT_ROW INSERT_ROW,3,35519,win11refstestmftecmd.raw
1867,,ALLOCATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_temp_947981/dir_papa_141573/dir_temp_742939/dir_whiskey_331028,,0x7c4,ALLOCATE,1,35521,win11refstestmftecmd.raw
1868,2026-05-23T07:44:18.245Z,CREATE,/testspecials/dir_romeo_413583/dir_kilo_704584,xbpt_gamma_data_115091.json,0x7b7,INSERT_ROW INSERT_ROW SET_OBJECT,3,35522,win11refstestmftecmd.raw
1869,,STREAM_UPD,/testspecials/dir_romeo_413583/dir_kilo_704584,,0x7b7,UPDATE_STREAM,1,35523,win11refstestmftecmd.raw
1870,2026-05-23T07:44:18.257Z,CREATE,/testspecials/dir_echo_260113/dir_november_183663/dir_yankee_438871/dir_uniform_194637,xbpt_sierra_backup_621362.md,0x7bc,INSERT_ROW INSERT_ROW SET_OBJECT,3,35525,win11refstestmftecmd.raw
1871,,ENTRY_REMOVE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_temp_947981/dir_papa_141573/dir_temp_742939,,0x7b4,DELETE_ROW,1,35527,win11refstestmftecmd.raw
1872,2026-05-23T07:44:18.292Z,CREATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_audit_890453/dir_report_815374,xbpt_symlink_november_206311.lnk,0x7bf,INSERT_ROW INSERT_ROW SET_OBJECT,3,35528,win11refstestmftecmd.raw
1873,2026-05-23T07:44:18.324Z,CREATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_temp_947981/dir_papa_141573/dir_temp_742939/dir_cache_983199,xbpt_output_november_364279.txt,0x7d0,INSERT_ROW INSERT_ROW SET_OBJECT,3,35531,win11refstestmftecmd.raw
1874,,STREAM_UPD,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_temp_947981/dir_papa_141573/dir_temp_742939/dir_cache_983199,,0x7d0,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,35532,win11refstestmftecmd.raw
1875,,REPARENT,/testspecials/dir_echo_260113/dir_november_183663/dir_yankee_438871/dir_uniform_194637,xbpt_mike_quebec_611385.bin,0x7bc,DELETE_ROW INSERT_ROW REPARENT_TABLE INSERT_ROW,4,35534,win11refstestmftecmd.raw
1876,2026-05-23T07:44:18.336Z,CREATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_temp_947981/dir_papa_141573/dir_temp_742939/dir_gamma_421188,xbpt_quebec_sync_683154.dat,0x7c3,INSERT_ROW INSERT_ROW SET_OBJECT,3,35535,win11refstestmftecmd.raw
1877,,STREAM_UPD,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_temp_947981/dir_papa_141573/dir_temp_742939/dir_gamma_421188,,0x7c3,UPDATE_STREAM,1,35536,win11refstestmftecmd.raw
1878,2026-05-23T07:44:18.364Z,CREATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_record_370580,xbpt_data_config_998556.log,0x7cc,INSERT_ROW INSERT_ROW SET_OBJECT,3,35537,win11refstestmftecmd.raw
1879,,ALLOCATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_record_370580,,0x7cc,ALLOCATE ALLOCATE,2,35538,win11refstestmftecmd.raw
1880,,STREAM_UPD,/testspecials,,0x7b3,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,35541,win11refstestmftecmd.raw
1881,,REPARENT,/testspecials/dir_romeo_413583/dir_kilo_704584,xbpt_symlink_temp_803950.lnk,0x7b7,DELETE_ROW INSERT_ROW REPARENT_TABLE INSERT_ROW,4,35542,win11refstestmftecmd.raw
1882,2026-05-23T07:44:18.400Z,CREATE,OID 0x7d3,dir_output_284565,0x7d3,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,35543,win11refstestmftecmd.raw
1883,2026-05-23T07:44:18.416Z,CREATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_record_370580,xbpt_symlink_trace_964692.lnk,0x7cc,INSERT_ROW INSERT_ROW SET_OBJECT,3,35545,win11refstestmftecmd.raw
1884,2026-05-23T07:44:16.957Z,CREATE,/testspecials/dir_echo_260113/dir_november_183663/dir_record_577164,xbpt_hardlink_india_341668.lnk,0x7b5,INSERT_ROW INSERT_ROW UPDATE_DATA_WITH,3,35547,win11refstestmftecmd.raw
1885,2026-05-23T07:44:18.179Z,MOVE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_temp_947981/dir_papa_141573/dir_temp_742939,dir_november_479233,0x7b4,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW SET_PARENT_ID,5,35550,win11refstestmftecmd.raw
1886,,STREAM_UPD,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_audit_890453/dir_report_815374,,0x7bf,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,35555,win11refstestmftecmd.raw
1887,2026-05-23T07:44:18.525Z,CREATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_temp_947981/dir_sync_673137,xbpt_symlink_sierra_281294.lnk,0x7d1,INSERT_ROW INSERT_ROW SET_OBJECT,3,35556,win11refstestmftecmd.raw
1888,2026-05-23T07:44:18.535Z,CREATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_temp_947981/dir_papa_141573/dir_temp_742939/dir_oscar_946138/dir_gamma_942515/dir_audit_936253,dir_audit_936253,0x7d4,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,35558,win11refstestmftecmd.raw
1889,2026-05-23T07:44:18.546Z,CREATE,/testspecials,xbpt_symlink_audit_229662.lnk,0x7b3,INSERT_ROW INSERT_ROW SET_OBJECT,3,35560,win11refstestmftecmd.raw
1890,,OP,/testspecials,,0x7b3,INSERT_ROW INSERT_ROW INSERT_ROW,3,35561,win11refstestmftecmd.raw
